model1,1.000000,3541.046625,0.010000,100.000000,0.000106
model2,1.000000,827.893815,0.010000,100.000000,0.000172
model3,1.000000,193.678143,0.010000,100.000000,0.000280
model4,1.000000,45.353756,0.010000,100.000000,0.000455
model5,1.000000,10.637457,0.010000,100.000000,0.000740
model6,1.000000,2.501401,0.010000,100.000000,0.001204
model7,1.000000,0.590667,0.010000,100.000000,0.001963
model8,1.000000,0.140421,0.010000,100.000000,0.003206
model9,1.000000,0.033747,0.010000,100.000000,0.005256
model10,1.000000,0.008252,0.010000,100.000000,0.008668
model11,1.000000,0.002074,0.010000,100.000000,0.014433
model12,1.000000,0.000544,0.010000,100.000000,0.024401
model13,1.000000,0.000152,0.010000,100.000000,0.042263
model14,1.000000,0.000047,0.010000,100.000000,0.076009
model15,1.000000,0.000017,0.010000,100.000000,0.144669
model16,1.000000,0.000007,0.010000,100.000000,0.298535
model17,1.000000,0.000003,0.010000,100.000000,0.684880
model18,1.000000,0.000002,0.010000,100.000000,1.776132
model19,1.000000,0.000001,0.010000,100.000000,5.193666
model20,1.000000,0.000001,0.010000,100.000000,16.625319
model21,1.000000,3541.987257,0.021544,100.000000,0.000106
model22,1.000000,828.250850,0.021544,100.000000,0.000172
model23,1.000000,193.813729,0.021544,100.000000,0.000280
model24,1.000000,45.405287,0.021544,100.000000,0.000455
model25,1.000000,10.657067,0.021544,100.000000,0.000740
model26,1.000000,2.508880,0.021544,100.000000,0.001206
model27,1.000000,0.593529,0.021544,100.000000,0.001966
model28,1.000000,0.141522,0.021544,100.000000,0.003214
model29,1.000000,0.034174,0.021544,100.000000,0.005278
model30,1.000000,0.008420,0.021544,100.000000,0.008728
model31,1.000000,0.002142,0.021544,100.000000,0.014593
model32,1.000000,0.000572,0.021544,100.000000,0.024838
model33,1.000000,0.000165,0.021544,100.000000,0.043475
model34,1.000000,0.000053,0.021544,100.000000,0.079450
model35,1.000000,0.000019,0.021544,100.000000,0.154801
model36,1.000000,0.000009,0.021544,100.000000,0.329780
model37,1.000000,0.000005,0.021544,100.000000,0.786571
model38,1.000000,0.000003,0.021544,100.000000,2.125994
model39,1.000000,0.000002,0.021544,100.000000,6.455436
model40,1.000000,0.000002,0.021544,100.000000,21.283224
model41,1.000000,3543.129648,0.046416,100.000000,0.000106
model42,1.000000,828.684526,0.046416,100.000000,0.000172
model43,1.000000,193.978457,0.046416,100.000000,0.000280
model44,1.000000,45.467916,0.046416,100.000000,0.000456
model45,1.000000,10.680914,0.046416,100.000000,0.000741
model46,1.000000,2.517983,0.046416,100.000000,0.001207
model47,1.000000,0.597017,0.046416,100.000000,0.001970
model48,1.000000,0.142867,0.046416,100.000000,0.003225
model49,1.000000,0.034698,0.046416,100.000000,0.005306
model50,1.000000,0.008628,0.046416,100.000000,0.008801
model51,1.000000,0.002226,0.046416,100.000000,0.014790
model52,1.000000,0.000608,0.046416,100.000000,0.025376
model53,1.000000,0.000181,0.046416,100.000000,0.044977
model54,1.000000,0.000060,0.046416,100.000000,0.083765
model55,1.000000,0.000024,0.046416,100.000000,0.167687
model56,1.000000,0.000011,0.046416,100.000000,0.370212
model57,1.000000,0.000006,0.046416,100.000000,0.920701
model58,1.000000,0.000004,0.046416,100.000000,2.596162
model59,1.000000,0.000003,0.046416,100.000000,8.178798
model60,1.000000,0.000003,0.046416,100.000000,27.725173
model61,1.000000,3544.516147,0.100000,100.000000,0.000106
model62,1.000000,829.210958,0.100000,100.000000,0.000172
model63,1.000000,194.178472,0.100000,100.000000,0.000280
model64,1.000000,45.543994,0.100000,100.000000,0.000456
model65,1.000000,10.709904,0.100000,100.000000,0.000742
model66,1.000000,2.529061,0.100000,100.000000,0.001209
model67,1.000000,0.601271,0.100000,100.000000,0.001975
model68,1.000000,0.144513,0.100000,100.000000,0.003237
model69,1.000000,0.035342,0.100000,100.000000,0.005339
model70,1.000000,0.008885,0.100000,100.000000,0.008890
model71,1.000000,0.002332,0.100000,100.000000,0.015032
model72,1.000000,0.000653,0.100000,100.000000,0.026041
model73,1.000000,0.000201,0.100000,100.000000,0.046847
model74,1.000000,0.000071,0.100000,100.000000,0.089200
model75,1.000000,0.000029,0.100000,100.000000,0.184180
model76,1.000000,0.000015,0.100000,100.000000,0.422943
model77,1.000000,0.000009,0.100000,100.000000,1.099138
model78,1.000000,0.000006,0.100000,100.000000,3.233438
model79,1.000000,0.000005,0.100000,100.000000,10.551566
model80,1.000000,0.000004,0.100000,100.000000,36.699402
model81,1.000000,3546.198196,0.215443,100.000000,0.000106
model82,1.000000,829.849735,0.215443,100.000000,0.000173
model83,1.000000,194.421250,0.215443,100.000000,0.000280
model84,1.000000,45.636388,0.215443,100.000000,0.000456
model85,1.000000,10.745140,0.215443,100.000000,0.000743
model86,1.000000,2.542546,0.215443,100.000000,0.001211
model87,1.000000,0.606460,0.215443,100.000000,0.001980
model88,1.000000,0.146527,0.215443,100.000000,0.003252
model89,1.000000,0.036136,0.215443,100.000000,0.005379
model90,1.000000,0.009204,0.215443,100.000000,0.008999
model91,1.000000,0.002465,0.215443,100.000000,0.015328
model92,1.000000,0.000712,0.215443,100.000000,0.026863
model93,1.000000,0.000229,0.215443,100.000000,0.049183
model94,1.000000,0.000085,0.215443,100.000000,0.096087
model95,1.000000,0.000038,0.215443,100.000000,0.205446
model96,1.000000,0.000020,0.215443,100.000000,0.492295
model97,1.000000,0.000013,0.215443,100.000000,1.338623
model98,1.000000,0.000010,0.215443,100.000000,4.104572
model99,1.000000,0.000008,0.215443,100.000000,13.843626
model100,1.000000,0.000007,0.215443,100.000000,49.286419
model101,1.000000,3548.238267,0.464159,100.000000,0.000106
model102,1.000000,830.624665,0.464159,100.000000,0.000173
model103,1.000000,194.715894,0.464159,100.000000,0.000281
model104,1.000000,45.748591,0.464159,100.000000,0.000456
model105,1.000000,10.787976,0.464159,100.000000,0.000744
model106,1.000000,2.558966,0.464159,100.000000,0.001214
model107,1.000000,0.612795,0.464159,100.000000,0.001987
model108,1.000000,0.148997,0.464159,100.000000,0.003271
model109,1.000000,0.037115,0.464159,100.000000,0.005429
model110,1.000000,0.009603,0.464159,100.000000,0.009132
model111,1.000000,0.002634,0.464159,100.000000,0.015694
model112,1.000000,0.000788,0.464159,100.000000,0.027883
model113,1.000000,0.000266,0.464159,100.000000,0.052117
model114,1.000000,0.000105,0.464159,100.000000,0.104870
model115,1.000000,0.000050,0.464159,100.000000,0.233084
model116,1.000000,0.000029,0.464159,100.000000,0.584319
model117,1.000000,0.000020,0.464159,100.000000,1.662898
model118,1.000000,0.000015,0.464159,100.000000,5.305167
model119,1.000000,0.000013,0.464159,100.000000,18.444079
model120,1.000000,0.000012,0.464159,100.000000,67.050592
model121,1.000000,3550.712221,1.000000,100.000000,0.000106
model122,1.000000,831.564687,1.000000,100.000000,0.000173
model123,1.000000,195.073480,1.000000,100.000000,0.000281
model124,1.000000,45.884871,1.000000,100.000000,0.000457
model125,1.000000,10.840070,1.000000,100.000000,0.000745
model126,1.000000,2.578975,1.000000,100.000000,0.001217
model127,1.000000,0.620541,1.000000,100.000000,0.001996
model128,1.000000,0.152034,1.000000,100.000000,0.003293
model129,1.000000,0.038329,1.000000,100.000000,0.005489
model130,1.000000,0.010103,1.000000,100.000000,0.009296
model131,1.000000,0.002850,1.000000,100.000000,0.016144
model132,1.000000,0.000887,1.000000,100.000000,0.029154
model133,1.000000,0.000316,1.000000,100.000000,0.055822
model134,1.000000,0.000134,1.000000,100.000000,0.116153
model135,1.000000,0.000068,1.000000,100.000000,0.269313
model136,1.000000,0.000042,1.000000,100.000000,0.707530
model137,1.000000,0.000030,1.000000,100.000000,2.105809
model138,1.000000,0.000024,1.000000,100.000000,6.972664
model139,1.000000,0.000021,1.000000,100.000000,24.915495
model140,1.000000,0.000020,1.000000,100.000000,92.261844
model141,1.000000,3553.712185,2.154435,100.000000,0.000106
model142,1.000000,832.704985,2.154435,100.000000,0.000173
model143,1.000000,195.507506,2.154435,100.000000,0.000281
model144,1.000000,46.050438,2.154435,100.000000,0.000457
model145,1.000000,10.903455,2.154435,100.000000,0.000746
model146,1.000000,2.603382,2.154435,100.000000,0.001221
model147,1.000000,0.630027,2.154435,100.000000,0.002006
model148,1.000000,0.155775,2.154435,100.000000,0.003321
model149,1.000000,0.039839,2.154435,100.000000,0.005563
model150,1.000000,0.010735,2.154435,100.000000,0.009497
model151,1.000000,0.003129,2.154435,100.000000,0.016703
model152,1.000000,0.001020,2.154435,100.000000,0.030745
model153,1.000000,0.000386,2.154435,100.000000,0.060532
model154,1.000000,0.000175,2.154435,100.000000,0.130764
model155,1.000000,0.000096,2.154435,100.000000,0.317226
model156,1.000000,0.000063,2.154435,100.000000,0.873994
model157,1.000000,0.000047,2.154435,100.000000,2.715812
model158,1.000000,0.000039,2.154435,100.000000,9.305304
model159,1.000000,0.000035,2.154435,100.000000,34.073232
model160,1.000000,0.000033,2.154435,100.000000,128.220102
model161,1.000000,3557.350069,4.641589,100.000000,0.000106
model162,1.000000,834.088363,4.641589,100.000000,0.000173
model163,1.000000,196.034425,4.641589,100.000000,0.000281
model164,1.000000,46.251671,4.641589,100.000000,0.000458
model165,1.000000,10.980637,4.641589,100.000000,0.000748
model166,1.000000,2.633190,4.641589,100.000000,0.001225
model167,1.000000,0.641666,4.641589,100.000000,0.002018
model168,1.000000,0.160400,4.641589,100.000000,0.003354
model169,1.000000,0.041728,4.641589,100.000000,0.005653
model170,1.000000,0.011540,4.641589,100.000000,0.009745
model171,1.000000,0.003493,4.641589,100.000000,0.017397
model172,1.000000,0.001200,4.641589,100.000000,0.032749
model173,1.000000,0.000485,4.641589,100.000000,0.066559
model174,1.000000,0.000236,4.641589,100.000000,0.149844
model175,1.000000,0.000139,4.641589,100.000000,0.381171
model176,1.000000,0.000096,4.641589,100.000000,1.100885
model177,1.000000,0.000075,4.641589,100.000000,3.562551
model178,1.000000,0.000065,4.641589,100.000000,12.589820
model179,1.000000,0.000059,4.641589,100.000000,47.101479
model180,1.000000,0.000056,4.641589,100.000000,179.730338
model181,1.000000,3561.761867,10.000000,100.000000,0.000106
model182,1.000000,835.766922,10.000000,100.000000,0.000173
model183,1.000000,196.674324,10.000000,100.000000,0.000281
model184,1.000000,46.496390,10.000000,100.000000,0.000459
model185,1.000000,11.074707,10.000000,100.000000,0.000750
model186,1.000000,2.669650,10.000000,100.000000,0.001231
model187,1.000000,0.655985,10.000000,100.000000,0.002034
model188,1.000000,0.166142,10.000000,100.000000,0.003395
model189,1.000000,0.044106,10.000000,100.000000,0.005764
model190,1.000000,0.012574,10.000000,100.000000,0.010051
model191,1.000000,0.003975,10.000000,100.000000,0.018263
model192,1.000000,0.001447,10.000000,100.000000,0.035287
model193,1.000000,0.000627,10.000000,100.000000,0.074335
model194,1.000000,0.000329,10.000000,100.000000,0.174983
model195,1.000000,0.000207,10.000000,100.000000,0.467293
model196,1.000000,0.000151,10.000000,100.000000,1.412771
model197,1.000000,0.000123,10.000000,100.000000,4.746452
model198,1.000000,0.000108,10.000000,100.000000,17.241932
model199,1.000000,0.000100,10.000000,100.000000,65.723121
model200,1.000000,0.000096,10.000000,100.000000,253.798416
model201,1.000000,7636.133680,0.010000,46.415888,0.000229
model202,1.000000,1786.368921,0.010000,46.415888,0.000372
model203,1.000000,418.302323,0.010000,46.415888,0.000604
model204,1.000000,98.105400,0.010000,46.415888,0.000982
model205,1.000000,23.067636,0.010000,46.415888,0.001598
model206,1.000000,5.446349,0.010000,46.415888,0.002604
model207,1.000000,1.294499,0.010000,46.415888,0.004253
model208,1.000000,0.310996,0.010000,46.415888,0.006972
model209,1.000000,0.076008,0.010000,46.415888,0.011495
model210,1.000000,0.019088,0.010000,46.415888,0.019134
model211,1.000000,0.005002,0.010000,46.415888,0.032334
model212,1.000000,0.001398,0.010000,46.415888,0.055962
model213,1.000000,0.000430,0.010000,46.415888,0.100531
model214,1.000000,0.000150,0.010000,46.415888,0.191019
model215,1.000000,0.000062,0.010000,46.415888,0.393251
model216,1.000000,0.000031,0.010000,46.415888,0.899261
model217,1.000000,0.000019,0.010000,46.415888,2.320877
model218,1.000000,0.000013,0.010000,46.415888,6.720937
model219,1.000000,0.000011,0.010000,46.415888,20.934752
model220,1.000000,0.000011,0.010000,46.415888,62.360581
model221,1.000000,7639.086270,0.021544,46.415888,0.000229
model222,1.000000,1787.490157,0.021544,46.415888,0.000372
model223,1.000000,418.728442,0.021544,46.415888,0.000604
model224,1.000000,98.267550,0.021544,46.415888,0.000982
model225,1.000000,23.129465,0.021544,46.415888,0.001599
model226,1.000000,5.470004,0.021544,46.415888,0.002608
model227,1.000000,1.303598,0.021544,46.415888,0.004263
model228,1.000000,0.314526,0.021544,46.415888,0.006998
model229,1.000000,0.077396,0.021544,46.415888,0.011566
model230,1.000000,0.019646,0.021544,46.415888,0.019325
model231,1.000000,0.005233,0.021544,46.415888,0.032853
model232,1.000000,0.001499,0.021544,46.415888,0.057400
model233,1.000000,0.000477,0.021544,46.415888,0.104610
model234,1.000000,0.000175,0.021544,46.415888,0.203008
model235,1.000000,0.000076,0.021544,46.415888,0.430134
model236,1.000000,0.000040,0.021544,46.415888,1.018917
model237,1.000000,0.000025,0.021544,46.415888,2.730369
model238,1.000000,0.000019,0.021544,46.415888,8.180934
model239,1.000000,0.000016,0.021544,46.415888,26.158294
model240,1.000000,0.000016,0.021544,46.415888,79.223829
model241,1.000000,7642.682036,0.046416,46.415888,0.000229
model242,1.000000,1788.855910,0.046416,46.415888,0.000372
model243,1.000000,419.247657,0.046416,46.415888,0.000604
model244,1.000000,98.465230,0.046416,46.415888,0.000983
model245,1.000000,23.204907,0.046416,46.415888,0.001601
model246,1.000000,5.498906,0.046416,46.415888,0.002612
model247,1.000000,1.314739,0.046416,46.415888,0.004275
model248,1.000000,0.318863,0.046416,46.415888,0.007031
model249,1.000000,0.079112,0.046416,46.415888,0.011653
model250,1.000000,0.020342,0.046416,46.415888,0.019560
model251,1.000000,0.005526,0.046416,46.415888,0.033494
model252,1.000000,0.001630,0.046416,46.415888,0.059183
model253,1.000000,0.000540,0.046416,46.415888,0.109721
model254,1.000000,0.000208,0.046416,46.415888,0.218227
model255,1.000000,0.000096,0.046416,46.415888,0.477706
model256,1.000000,0.000054,0.046416,46.415888,1.175972
model257,1.000000,0.000036,0.046416,46.415888,3.277140
model258,1.000000,0.000028,0.046416,46.415888,10.159462
model259,1.000000,0.000024,0.046416,46.415888,33.316572
model260,1.000000,0.000024,0.046416,46.415888,102.497648
model261,1.000000,7647.054455,0.100000,46.415888,0.000229
model262,1.000000,1790.517059,0.100000,46.415888,0.000372
model263,1.000000,419.879422,0.100000,46.415888,0.000605
model264,1.000000,98.705914,0.100000,46.415888,0.000984
model265,1.000000,23.296855,0.100000,46.415888,0.001603
model266,1.000000,5.534191,0.100000,46.415888,0.002618
model267,1.000000,1.328377,0.100000,46.415888,0.004290
model268,1.000000,0.324196,0.100000,46.415888,0.007070
model269,1.000000,0.081235,0.100000,46.415888,0.011760
model270,1.000000,0.021211,0.100000,46.415888,0.019847
model271,1.000000,0.005898,0.100000,46.415888,0.034284
model272,1.000000,0.001799,0.100000,46.415888,0.061402
model273,1.000000,0.000624,0.100000,46.415888,0.116149
model274,1.000000,0.000255,0.100000,46.415888,0.237650
model275,1.000000,0.000125,0.100000,46.415888,0.539474
model276,1.000000,0.000074,0.100000,46.415888,1.383701
model277,1.000000,0.000052,0.100000,46.415888,4.013073
model278,1.000000,0.000041,0.100000,46.415888,12.861674
model279,1.000000,0.000037,0.100000,46.415888,43.198793
model280,1.000000,0.000037,0.100000,46.415888,134.844109
model281,1.000000,7652.366079,0.215443,46.415888,0.000229
model282,1.000000,1792.535622,0.215443,46.415888,0.000372
model283,1.000000,420.647485,0.215443,46.415888,0.000605
model284,1.000000,98.998751,0.215443,46.415888,0.000985
model285,1.000000,23.408868,0.215443,46.415888,0.001606
model286,1.000000,5.577262,0.215443,46.415888,0.002625
model287,1.000000,1.345079,0.215443,46.415888,0.004308
model288,1.000000,0.330760,0.215443,46.415888,0.007119
model289,1.000000,0.083870,0.215443,46.415888,0.011890
model290,1.000000,0.022304,0.215443,46.415888,0.020201
model291,1.000000,0.006374,0.215443,46.415888,0.035261
model292,1.000000,0.002021,0.215443,46.415888,0.064170
model293,1.000000,0.000738,0.215443,46.415888,0.124272
model294,1.000000,0.000320,0.215443,46.415888,0.262594
model295,1.000000,0.000168,0.215443,46.415888,0.620294
model296,1.000000,0.000105,0.215443,46.415888,1.660749
model297,1.000000,0.000077,0.215443,46.415888,5.011866
model298,1.000000,0.000064,0.215443,46.415888,16.581271
model299,1.000000,0.000058,0.215443,46.415888,56.940394
model300,1.000000,0.000057,0.215443,46.415888,180.103931
model301,1.000000,7658.814687,0.464159,46.415888,0.000229
model302,1.000000,1794.987149,0.464159,46.415888,0.000372
model303,1.000000,421.580834,0.464159,46.415888,0.000605
model304,1.000000,99.354940,0.464159,46.415888,0.000986
model305,1.000000,23.545321,0.464159,46.415888,0.001609
model306,1.000000,5.629860,0.464159,46.415888,0.002633
model307,1.000000,1.365555,0.464159,46.415888,0.004330
model308,1.000000,0.338857,0.464159,46.415888,0.007178
model309,1.000000,0.087152,0.464159,46.415888,0.012049
model310,1.000000,0.023686,0.464159,46.415888,0.020636
model311,1.000000,0.006989,0.464159,46.415888,0.036472
model312,1.000000,0.002317,0.464159,46.415888,0.067639
model313,1.000000,0.000896,0.464159,46.415888,0.134597
model314,1.000000,0.000415,0.464159,46.415888,0.294864
model315,1.000000,0.000232,0.464159,46.415888,0.726927
model316,1.000000,0.000154,0.464159,46.415888,2.033458
