model1,1.000000,3541.046625,0.010000,100.000000,0.000106
model2,1.000000,827.893815,0.010000,100.000000,0.000172
model3,1.000000,193.678143,0.010000,100.000000,0.000280
model4,1.000000,45.353756,0.010000,100.000000,0.000455
model5,1.000000,10.637457,0.010000,100.000000,0.000740
model6,1.000000,2.501401,0.010000,100.000000,0.001204
model7,1.000000,0.590667,0.010000,100.000000,0.001963
model8,1.000000,0.140421,0.010000,100.000000,0.003206
model9,1.000000,0.033747,0.010000,100.000000,0.005256
model10,1.000000,0.008252,0.010000,100.000000,0.008668
model11,1.000000,0.002074,0.010000,100.000000,0.014433
model12,1.000000,0.000544,0.010000,100.000000,0.024401
model13,1.000000,0.000152,0.010000,100.000000,0.042263
model14,1.000000,0.000047,0.010000,100.000000,0.076009
model15,1.000000,0.000017,0.010000,100.000000,0.144669
model16,1.000000,0.000007,0.010000,100.000000,0.298535
model17,1.000000,0.000003,0.010000,100.000000,0.684880
model18,1.000000,0.000002,0.010000,100.000000,1.776132
model19,1.000000,0.000001,0.010000,100.000000,5.193666
model20,1.000000,0.000001,0.010000,100.000000,16.625319
model21,1.000000,3541.678095,0.017013,100.000000,0.000106
model22,1.000000,828.133497,0.017013,100.000000,0.000172
model23,1.000000,193.769161,0.017013,100.000000,0.000280
model24,1.000000,45.388346,0.017013,100.000000,0.000455
model25,1.000000,10.650619,0.017013,100.000000,0.000740
model26,1.000000,2.506420,0.017013,100.000000,0.001205
model27,1.000000,0.592587,0.017013,100.000000,0.001965
model28,1.000000,0.141159,0.017013,100.000000,0.003212
model29,1.000000,0.034033,0.017013,100.000000,0.005271
model30,1.000000,0.008365,0.017013,100.000000,0.008708
model31,1.000000,0.002119,0.017013,100.000000,0.014540
model32,1.000000,0.000563,0.017013,100.000000,0.024694
model33,1.000000,0.000161,0.017013,100.000000,0.043074
model34,1.000000,0.000051,0.017013,100.000000,0.078308
model35,1.000000,0.000018,0.017013,100.000000,0.151423
model36,1.000000,0.000008,0.017013,100.000000,0.319307
model37,1.000000,0.000004,0.017013,100.000000,0.752276
model38,1.000000,0.000003,0.017013,100.000000,2.007289
model39,1.000000,0.000002,0.017013,100.000000,6.025053
model40,1.000000,0.000002,0.017013,100.000000,19.687869
model41,1.000000,3542.400630,0.028943,100.000000,0.000106
model42,1.000000,828.407767,0.028943,100.000000,0.000172
model43,1.000000,193.873328,0.028943,100.000000,0.000280
model44,1.000000,45.427943,0.028943,100.000000,0.000455
model45,1.000000,10.665692,0.028943,100.000000,0.000741
model46,1.000000,2.512171,0.028943,100.000000,0.001206
model47,1.000000,0.594790,0.028943,100.000000,0.001967
model48,1.000000,0.142007,0.028943,100.000000,0.003218
model49,1.000000,0.034363,0.028943,100.000000,0.005288
model50,1.000000,0.008495,0.028943,100.000000,0.008754
model51,1.000000,0.002172,0.028943,100.000000,0.014664
model52,1.000000,0.000585,0.028943,100.000000,0.025032
model53,1.000000,0.000170,0.028943,100.000000,0.044014
model54,1.000000,0.000055,0.028943,100.000000,0.080994
model55,1.000000,0.000021,0.028943,100.000000,0.159390
model56,1.000000,0.000009,0.028943,100.000000,0.344096
model57,1.000000,0.000005,0.028943,100.000000,0.833761
model58,1.000000,0.000003,0.028943,100.000000,2.290393
model59,1.000000,0.000003,0.028943,100.000000,7.054856
model60,1.000000,0.000002,0.028943,100.000000,23.514853
model61,1.000000,3543.227040,0.049239,100.000000,0.000106
model62,1.000000,828.721501,0.049239,100.000000,0.000172
model63,1.000000,193.992504,0.049239,100.000000,0.000280
model64,1.000000,45.473258,0.049239,100.000000,0.000456
model65,1.000000,10.682949,0.049239,100.000000,0.000741
model66,1.000000,2.518760,0.049239,100.000000,0.001207
model67,1.000000,0.597315,0.049239,100.000000,0.001970
model68,1.000000,0.142982,0.049239,100.000000,0.003226
model69,1.000000,0.034743,0.049239,100.000000,0.005308
model70,1.000000,0.008646,0.049239,100.000000,0.008807
model71,1.000000,0.002233,0.049239,100.000000,0.014807
model72,1.000000,0.000611,0.049239,100.000000,0.025423
model73,1.000000,0.000182,0.049239,100.000000,0.045107
model74,1.000000,0.000061,0.049239,100.000000,0.084139
model75,1.000000,0.000024,0.049239,100.000000,0.168815
model76,1.000000,0.000011,0.049239,100.000000,0.373785
model77,1.000000,0.000006,0.049239,100.000000,0.932675
model78,1.000000,0.000004,0.049239,100.000000,2.638540
model79,1.000000,0.000003,0.049239,100.000000,8.335404
model80,1.000000,0.000003,0.049239,100.000000,28.314176
model81,1.000000,3544.171989,0.083768,100.000000,0.000106
model82,1.000000,829.080277,0.083768,100.000000,0.000172
model83,1.000000,194.128815,0.083768,100.000000,0.000280
model84,1.000000,45.525103,0.083768,100.000000,0.000456
model85,1.000000,10.702703,0.083768,100.000000,0.000742
model86,1.000000,2.526308,0.083768,100.000000,0.001208
model87,1.000000,0.600213,0.083768,100.000000,0.001973
model88,1.000000,0.144103,0.083768,100.000000,0.003234
model89,1.000000,0.035182,0.083768,100.000000,0.005331
model90,1.000000,0.008821,0.083768,100.000000,0.008868
model91,1.000000,0.002305,0.083768,100.000000,0.014972
model92,1.000000,0.000642,0.083768,100.000000,0.025875
model93,1.000000,0.000196,0.083768,100.000000,0.046378
model94,1.000000,0.000068,0.083768,100.000000,0.087830
model95,1.000000,0.000028,0.083768,100.000000,0.179999
model96,1.000000,0.000014,0.083768,100.000000,0.409480
model97,1.000000,0.000008,0.083768,100.000000,1.053247
model98,1.000000,0.000006,0.083768,100.000000,3.068438
model99,1.000000,0.000005,0.083768,100.000000,9.933844
model100,1.000000,0.000004,0.083768,100.000000,34.353620
model101,1.000000,3545.252252,0.142510,100.000000,0.000106
model102,1.000000,829.490484,0.142510,100.000000,0.000172
model103,1.000000,194.284700,0.142510,100.000000,0.000280
model104,1.000000,45.584415,0.142510,100.000000,0.000456
model105,1.000000,10.725315,0.142510,100.000000,0.000742
model106,1.000000,2.534956,0.142510,100.000000,0.001210
model107,1.000000,0.603538,0.142510,100.000000,0.001977
model108,1.000000,0.145392,0.142510,100.000000,0.003244
model109,1.000000,0.035688,0.142510,100.000000,0.005357
model110,1.000000,0.009024,0.142510,100.000000,0.008938
model111,1.000000,0.002389,0.142510,100.000000,0.015161
model112,1.000000,0.000678,0.142510,100.000000,0.026398
model113,1.000000,0.000213,0.142510,100.000000,0.047860
model114,1.000000,0.000077,0.142510,100.000000,0.092174
model115,1.000000,0.000033,0.142510,100.000000,0.193317
model116,1.000000,0.000017,0.142510,100.000000,0.452567
model117,1.000000,0.000011,0.142510,100.000000,1.200840
model118,1.000000,0.000008,0.142510,100.000000,3.601450
model119,1.000000,0.000006,0.142510,100.000000,11.936491
model120,1.000000,0.000006,0.142510,100.000000,41.978568
model121,1.000000,3546.487018,0.242446,100.000000,0.000106
model122,1.000000,829.959433,0.242446,100.000000,0.000173
model123,1.000000,194.462952,0.242446,100.000000,0.000280
model124,1.000000,45.652263,0.242446,100.000000,0.000456
model125,1.000000,10.751198,0.242446,100.000000,0.000743
model126,1.000000,2.544866,0.242446,100.000000,0.001211
model127,1.000000,0.607354,0.242446,100.000000,0.001981
model128,1.000000,0.146875,0.242446,100.000000,0.003255
model129,1.000000,0.036273,0.242446,100.000000,0.005386
model130,1.000000,0.009260,0.242446,100.000000,0.009018
model131,1.000000,0.002488,0.242446,100.000000,0.015380
model132,1.000000,0.000722,0.242446,100.000000,0.027006
model133,1.000000,0.000234,0.242446,100.000000,0.049592
model134,1.000000,0.000088,0.242446,100.000000,0.097302
model135,1.000000,0.000039,0.242446,100.000000,0.209236
model136,1.000000,0.000021,0.242446,100.000000,0.504797
model137,1.000000,0.000014,0.242446,100.000000,1.382280
model138,1.000000,0.000010,0.242446,100.000000,4.264956
model139,1.000000,0.000009,0.242446,100.000000,14.454473
model140,1.000000,0.000008,0.242446,100.000000,51.635052
model141,1.000000,3547.898241,0.412463,100.000000,0.000106
model142,1.000000,830.495490,0.412463,100.000000,0.000173
model143,1.000000,194.666770,0.412463,100.000000,0.000281
model144,1.000000,45.729879,0.412463,100.000000,0.000456
model145,1.000000,10.780829,0.412463,100.000000,0.000743
model146,1.000000,2.556224,0.412463,100.000000,0.001213
model147,1.000000,0.611736,0.412463,100.000000,0.001986
model148,1.000000,0.148584,0.412463,100.000000,0.003268
model149,1.000000,0.036951,0.412463,100.000000,0.005421
model150,1.000000,0.009536,0.412463,100.000000,0.009110
model151,1.000000,0.002605,0.412463,100.000000,0.015632
model152,1.000000,0.000775,0.412463,100.000000,0.027711
model153,1.000000,0.000260,0.412463,100.000000,0.051621
model154,1.000000,0.000102,0.412463,100.000000,0.103373
model155,1.000000,0.000048,0.412463,100.000000,0.228337
model156,1.000000,0.000027,0.412463,100.000000,0.568379
model157,1.000000,0.000018,0.412463,100.000000,1.606277
model158,1.000000,0.000014,0.412463,100.000000,5.094102
model159,1.000000,0.000012,0.412463,100.000000,17.631076
model160,1.000000,0.000011,0.412463,100.000000,63.899738
model161,1.000000,3549.511028,0.701704,100.000000,0.000106
model162,1.000000,831.108234,0.701704,100.000000,0.000173
model163,1.000000,194.899821,0.701704,100.000000,0.000281
model164,1.000000,45.818673,0.701704,100.000000,0.000457
model165,1.000000,10.814756,0.701704,100.000000,0.000744
model166,1.000000,2.569247,0.701704,100.000000,0.001215
model167,1.000000,0.616772,0.701704,100.000000,0.001991
model168,1.000000,0.150554,0.701704,100.000000,0.003282
model169,1.000000,0.037736,0.701704,100.000000,0.005460
model170,1.000000,0.009858,0.701704,100.000000,0.009216
model171,1.000000,0.002743,0.701704,100.000000,0.015924
model172,1.000000,0.000838,0.701704,100.000000,0.028532
model173,1.000000,0.000291,0.701704,100.000000,0.054003
model174,1.000000,0.000119,0.701704,100.000000,0.110588
model175,1.000000,0.000059,0.701704,100.000000,0.251352
model176,1.000000,0.000035,0.701704,100.000000,0.646117
model177,1.000000,0.000025,0.701704,100.000000,1.883965
model178,1.000000,0.000019,0.701704,100.000000,6.134092
model179,1.000000,0.000017,0.701704,100.000000,21.651288
model180,1.000000,0.000015,0.701704,100.000000,79.518946
model181,1.000000,3551.354105,1.193777,100.000000,0.000106
model182,1.000000,831.808631,1.193777,100.000000,0.000173
model183,1.000000,195.166309,1.193777,100.000000,0.000281
model184,1.000000,45.920267,1.193777,100.000000,0.000457
model185,1.000000,10.853612,1.193777,100.000000,0.000745
model186,1.000000,2.584184,1.193777,100.000000,0.001218
model187,1.000000,0.622562,1.193777,100.000000,0.001998
model188,1.000000,0.152829,1.193777,100.000000,0.003299
model189,1.000000,0.038648,1.193777,100.000000,0.005505
model190,1.000000,0.010236,1.193777,100.000000,0.009339
model191,1.000000,0.002908,1.193777,100.000000,0.016263
model192,1.000000,0.000915,1.193777,100.000000,0.029490
model193,1.000000,0.000331,1.193777,100.000000,0.056810
model194,1.000000,0.000142,1.193777,100.000000,0.119194
model195,1.000000,0.000074,1.193777,100.000000,0.279198
model196,1.000000,0.000046,1.193777,100.000000,0.741576
model197,1.000000,0.000033,1.193777,100.000000,2.229611
model198,1.000000,0.000027,1.193777,100.000000,7.443155
model199,1.000000,0.000024,1.193777,100.000000,26.754219
model200,1.000000,0.000022,1.193777,100.000000,99.459441
model201,1.000000,3553.460332,2.030918,100.000000,0.000106
model202,1.000000,832.609237,2.030918,100.000000,0.000173
model203,1.000000,195.471051,2.030918,100.000000,0.000281
model204,1.000000,46.036525,2.030918,100.000000,0.000457
model205,1.000000,10.898125,2.030918,100.000000,0.000746
model206,1.000000,2.601327,2.030918,100.000000,0.001220
model207,1.000000,0.629227,2.030918,100.000000,0.002005
model208,1.000000,0.155458,2.030918,100.000000,0.003318
model209,1.000000,0.039711,2.030918,100.000000,0.005557
model210,1.000000,0.010681,2.030918,100.000000,0.009480
model211,1.000000,0.003104,2.030918,100.000000,0.016655
model212,1.000000,0.001008,2.030918,100.000000,0.030610
model213,1.000000,0.000380,2.030918,100.000000,0.060127
model214,1.000000,0.000171,2.030918,100.000000,0.129499
model215,1.000000,0.000093,2.030918,100.000000,0.313036
model216,1.000000,0.000061,2.030918,100.000000,0.859301
model217,1.000000,0.000045,2.030918,100.000000,2.661531
model218,1.000000,0.000038,2.030918,100.000000,9.096398
model219,1.000000,0.000034,2.030918,100.000000,33.249255
model220,1.000000,0.000032,2.030918,100.000000,124.974558
model221,1.000000,3555.867310,3.455107,100.000000,0.000106
model222,1.000000,833.524434,3.455107,100.000000,0.000173
model223,1.000000,195.819580,3.455107,100.000000,0.000281
model224,1.000000,46.169590,3.455107,100.000000,0.000458
model225,1.000000,10.949136,3.455107,100.000000,0.000747
model226,1.000000,2.621013,3.455107,100.000000,0.001223
model227,1.000000,0.636904,3.455107,100.000000,0.002013
model228,1.000000,0.158503,3.455107,100.000000,0.003340
model229,1.000000,0.040951,3.455107,100.000000,0.005616
model230,1.000000,0.011207,3.455107,100.000000,0.009644
model231,1.000000,0.003341,3.455107,100.000000,0.017112
model232,1.000000,0.001124,3.455107,100.000000,0.031923
model233,1.000000,0.000443,3.455107,100.000000,0.064061
model234,1.000000,0.000210,3.455107,100.000000,0.141887
model235,1.000000,0.000120,3.455107,100.000000,0.354335
model236,1.000000,0.000081,3.455107,100.000000,1.005098
model237,1.000000,0.000063,3.455107,100.000000,3.203283
model238,1.000000,0.000053,3.455107,100.000000,11.190831
model239,1.000000,0.000048,3.455107,100.000000,41.537097
model240,1.000000,0.000046,3.455107,100.000000,157.690328
model241,1.000000,3558.618070,5.878016,100.000000,0.000106
model242,1.000000,834.570700,5.878016,100.000000,0.000173
model243,1.000000,196.218240,5.878016,100.000000,0.000281
model244,1.000000,46.321930,5.878016,100.000000,0.000458
model245,1.000000,11.007621,5.878016,100.000000,0.000749
model246,1.000000,2.643634,5.878016,100.000000,0.001227
model247,1.000000,0.645759,5.878016,100.000000,0.002023
model248,1.000000,0.162036,5.878016,100.000000,0.003366
model249,1.000000,0.042402,5.878016,100.000000,0.005685
model250,1.000000,0.011830,5.878016,100.000000,0.009832
model251,1.000000,0.003627,5.878016,100.000000,0.017643
model252,1.000000,0.001268,5.878016,100.000000,0.033467
model253,1.000000,0.000523,5.878016,100.000000,0.068742
model254,1.000000,0.000261,5.878016,100.000000,0.156845
model255,1.000000,0.000157,5.878016,100.000000,0.404962
model256,1.000000,0.000110,5.878016,100.000000,1.186406
model257,1.000000,0.000087,5.878016,100.000000,3.885209
model258,1.000000,0.000076,5.878016,100.000000,13.851889
model259,1.000000,0.000069,5.878016,100.000000,52.137137
model260,1.000000,0.000066,5.878016,100.000000,199.717649
model261,1.000000,3561.761867,10.000000,100.000000,0.000106
model262,1.000000,835.766922,10.000000,100.000000,0.000173
model263,1.000000,196.674324,10.000000,100.000000,0.000281
model264,1.000000,46.496390,10.000000,100.000000,0.000459
model265,1.000000,11.074707,10.000000,100.000000,0.000750
model266,1.000000,2.669650,10.000000,100.000000,0.001231
model267,1.000000,0.655985,10.000000,100.000000,0.002034
model268,1.000000,0.166142,10.000000,100.000000,0.003395
model269,1.000000,0.044106,10.000000,100.000000,0.005764
model270,1.000000,0.012574,10.000000,100.000000,0.010051
model271,1.000000,0.003975,10.000000,100.000000,0.018263
model272,1.000000,0.001447,10.000000,100.000000,0.035287
model273,1.000000,0.000627,10.000000,100.000000,0.074335
model274,1.000000,0.000329,10.000000,100.000000,0.174983
model275,1.000000,0.000207,10.000000,100.000000,0.467293
model276,1.000000,0.000151,10.000000,100.000000,1.412771
model277,1.000000,0.000123,10.000000,100.000000,4.746452
model278,1.000000,0.000108,10.000000,100.000000,17.241932
model279,1.000000,0.000100,10.000000,100.000000,65.723121
model280,1.000000,0.000096,10.000000,100.000000,253.798416
model281,1.000000,6027.811790,0.010000,58.780161,0.000181
model282,1.000000,1409.821072,0.010000,58.780161,0.000293
model283,1.000000,330.013518,0.010000,58.780161,0.000477
model284,1.000000,77.355092,0.010000,58.780161,0.000775
model285,1.000000,18.171947,0.010000,58.780161,0.001261
model286,1.000000,4.284111,0.010000,58.780161,0.002054
model287,1.000000,1.015826,0.010000,58.780161,0.003351
model288,1.000000,0.243111,0.010000,58.780161,0.005486
model289,1.000000,0.059053,0.010000,58.780161,0.009027
model290,1.000000,0.014688,0.010000,58.780161,0.014976
model291,1.000000,0.003791,0.010000,58.780161,0.025170
model292,1.000000,0.001036,0.010000,58.780161,0.043195
model293,1.000000,0.000308,0.010000,58.780161,0.076582
model294,1.000000,0.000103,0.010000,58.780161,0.142696
model295,1.000000,0.000040,0.010000,58.780161,0.285851
model296,1.000000,0.000019,0.010000,58.780161,0.631507
model297,1.000000,0.000011,0.010000,58.780161,1.570095
model298,1.000000,0.000007,0.010000,58.780161,4.407238
model299,1.000000,0.000006,0.010000,58.780161,13.614299
model300,1.000000,0.000005,0.010000,58.780161,42.969930
model301,1.000000,6029.206334,0.017013,58.780161,0.000181
model302,1.000000,1410.350541,0.017013,58.780161,0.000293
model303,1.000000,330.214675,0.017013,58.780161,0.000477
model304,1.000000,77.431598,0.017013,58.780161,0.000775
model305,1.000000,18.201095,0.017013,58.780161,0.001261
model306,1.000000,4.295247,0.017013,58.780161,0.002055
model307,1.000000,1.020100,0.017013,58.780161,0.003356
model308,1.000000,0.244763,0.017013,58.780161,0.005499
model309,1.000000,0.059700,0.017013,58.780161,0.009061
model310,1.000000,0.014945,0.017013,58.780161,0.015065
model311,1.000000,0.003897,0.017013,58.780161,0.025413
model312,1.000000,0.001081,0.017013,58.780161,0.043861
model313,1.000000,0.000329,0.017013,58.780161,0.078454
model314,1.000000,0.000113,0.017013,58.780161,0.148122
model315,1.000000,0.000046,0.017013,58.780161,0.302262
model316,1.000000,0.000023,0.017013,58.780161,0.683742
